New Account No,New MonthID, New Targets 
00453121199,112," $3,509 "
00453121199,113," $5,424 "
00453121199,114," $4,759 "
00453121199,115," $3,658 "
00453121199,116," $5,203 "
00453121199,117," $3,492 "
00453121199,118," $4,227 "
00453121199,119," $1,488 "
00386125132,109, $451 
00386125132,110, $410 
00386125132,111, $334 
00386125132,112, $990 
00386125132,113, $753 
00386125132,114, $208 
00386125132,115, $4 
00386125132,116, $84 
00386125132,117, $496 
00386125132,118, $782 
00386125132,119, $79 
00933126679,109, $837 
00933126679,110, $130 
00935126681,109," $22,764 "
00935126681,110," $18,865 "
00935126681,111," $10,390 "
00935126681,112," $13,343 "
00935126681,113," $21,325 "
00935126681,114," $17,822 "
00935126681,115," $15,796 "
00935126681,116," $24,091 "
00935126681,117," $15,293 "
00935126681,118," $18,083 "
00935126681,119," $8,673 "
0074412490,109, $179 
0074412490,110," $6,580 "
0074412490,111," $7,513 "
0074412490,112," $7,454 "
0074412490,113," $12,306 "
0074412490,114," $10,942 "
0074412490,115," $8,602 "
0074412490,116," $11,704 "
0074412490,117," $7,269 "
0074412490,118," $8,011 "
0074412490,119," $1,698 "
00697121443,109, $12 
00382126128,109, $330 
0092012666,109, $773 
0012512871,109," $93,686 "
0012512871,110," $59,263 "
0012512871,111," $77,436 "
0012512871,112," $122,352 "
0012512871,113," $114,260 "
0012512871,114," $98,563 "
0012512871,115," $100,352 "
0012512871,116," $182,021 "
0012512871,117," $114,629 "
0012512871,118," $119,712 "
0012512871,119," $52,129 "
00688121434,109, $392 
00688121434,110, $878 
00688121434,111, $42 
00688121434,112," $1,019 "
00688121434,113, $685 
00688121434,114, $242 
00688121434,115, $859 
00688121434,116, $248 
00688121434,117," $1,014 "
00688121434,118, $146 
00688121434,119, $100 
00913121659,109," $1,179 "
00913121659,110," $1,083 "
00913121659,111, $958 
00913121659,112," $2,725 "
00913121659,113, $81 
00913121659,114, $681 
00913121659,115, $17 
00913121659,116," $2,494 "
00913121659,117," $1,040 "
00913121659,118," $1,056 "
00913121659,119, $360 
00928121674,109," $30,438 "
00928121674,110," $22,006 "
00928121674,111," $13,643 "
00928121674,112," $13,916 "
00928121674,113," $23,994 "
00928121674,114," $19,205 "
00928121674,115," $17,955 "
00928121674,116," $27,523 "
00928121674,117," $16,820 "
00928121674,118," $17,136 "
00928121674,119," $7,891 "
00931121677,109, $223 
00931121677,110, $288 
00931121677,111, $418 
00931121677,112, $96 
00931121677,113, $575 
00931121677,114, $543 
00931121677,115, $233 
00931121677,116, $489 
00931121677,117, $437 
00931121677,118, $612 
00931121677,119, $460 
00004121750,110, $681 
00004121750,111, $452 
00004121750,112, $713 
00004121750,113, $524 
00004121750,114, $543 
00004121750,115," $1,035 "
00004121750,116, $47 
00004121750,117, $460 
00004121750,118, $385 
00004121750,119, $542 
00338122084,109, $812 
00338122084,110, $31 
0054112287,109, $700 
00716122462,109," $1,859 "
00716122462,110, $762 
00716122462,111," $1,372 "
00716122462,112," $3,070 "
00716122462,113," $6,689 "
00716122462,114," $7,666 "
00716122462,115," $7,366 "
00716122462,116," $12,438 "
00716122462,117," $10,992 "
00716122462,118," $10,101 "
00716122462,119," $4,502 "
0077512521,109, $266 
0077512521,110, $266 
0077512521,111, $247 
0077512521,112, $359 
0077512521,113, $551 
0077512521,114, $318 
0077512521,115, $747 
0077512521,116, $568 
0077512521,117, $713 
0077512521,118, $399 
0077512521,119, $345 
00095123841,109, $971 
00095123841,110," $1,120 "
00095123841,111, $695 
00095123841,112, $777 
00095123841,113, $517 
00095123841,114, $350 
00095123841,115, $718 
00095123841,116," $1,105 "
00095123841,117," $1,226 "
00095123841,118," $1,287 "
00095123841,119, $681 
00267128013,109, $171 
00056121802,109, $140 
00143121889,109, $136 
0047112217,109, $123 
0047112217,110," $1,006 "
0047112217,111, $260 
0047112217,112," $1,103 "
0047112217,113, $124 
0047112217,114, $507 
0047112217,115, $860 
0047112217,116," $1,034 "
0047112217,117, $908 
0047112217,118, $997 
0047112217,119, $239 
00181122927,110," $9,549 "
00181122927,111," $1,368 "
00181122927,112," $1,336 "
00181122927,113, $632 
00181122927,114, $267 
00181122927,115, $100 
00181122927,116, $618 
00181122927,117," $1,054 "
00181122927,118, $484 
00181122927,119, $244 
00051123797,109, $662 
00051123797,110, $132 
00051123797,111, $323 
00051123797,112, $978 
00051123797,113, $170 
00051123797,114," $1,028 "
00051123797,115, $148 
00051123797,116, $718 
00051123797,117, $884 
00051123797,118, $480 
00051123797,119," $1,056 "
00853122599,109, $414 
00853122599,110, $169 
00853122599,111, $14 
00853122599,112, $540 
00853122599,113, $84 
00853122599,114, $107 
00853122599,115, $637 
00853122599,116, $298 
00853122599,117, $546 
00853122599,118, $52 
00853122599,119, $731 
0019512941,109," $17,451 "
0019512941,110," $11,877 "
0019512941,111," $6,849 "
0019512941,112," $9,745 "
0019512941,113," $14,159 "
0019512941,114," $12,132 "
0019512941,115," $12,869 "
0019512941,116," $29,369 "
0019512941,117," $21,643 "
0019512941,118," $40,950 "
0019512941,119," $20,090 "
00607121353,109," $1,158 "
00607121353,110," $1,561 "
00607121353,111, $914 
00607121353,112," $2,039 "
00607121353,113," $2,928 "
00607121353,114," $2,205 "
00607121353,115," $2,355 "
00607121353,116," $3,473 "
00607121353,117," $2,037 "
00607121353,118," $1,658 "
00607121353,119," $1,501 "
00070127816,109, $297 
00632128378,109, $974 
0086512611,109, $327 
0086512611,110, $328 
0086512611,111, $188 
0086512611,112, $790 
0086512611,113, $134 
0086512611,114, $623 
0086512611,115, $348 
0086512611,116, $479 
0086512611,117, $162 
0086512611,118, $215 
0086512611,119, $370 
00465128211,109, $145 
00465128211,110, $979 
00465128211,111, $157 
00465128211,112, $878 
00465128211,113, $342 
00465128211,114, $982 
00465128211,115, $211 
00465128211,116, $832 
00465128211,117, $176 
00465128211,118, $148 
00465128211,119, $695 
00230128976,109, $47 
00235128981,109, $978 
00235128981,110, $714 
0051812264,110, $695 
0051812264,111, $9 
0051812264,112, $494 
0051812264,113, $344 
0051812264,114, $622 
0051812264,115, $656 
0051812264,116, $218 
0051812264,117, $826 
0051812264,118, $140 
0051812264,119, $274 
0082912575,109, $760 
0082912575,110, $554 
00223126969,109, $246 
00223126969,110, $714 
00592127338,109," $60,951 "
00592127338,110," $43,954 "
00592127338,111," $34,102 "
00592127338,112," $37,596 "
00592127338,113," $68,060 "
00592127338,114," $60,870 "
00592127338,115," $78,282 "
00592127338,116," $127,851 "
00592127338,117," $77,419 "
00592127338,118," $79,156 "
00592127338,119," $35,497 "
00794127540,109, $721 
00794127540,110, $74 
00794127540,111, $36 
00794127540,112, $262 
00794127540,113," $1,031 "
00794127540,114, $301 
00794127540,115, $323 
00794127540,116, $180 
00794127540,117, $498 
00794127540,118, $475 
00794127540,119, $161 
00928127674,110, $177 
00928127674,111, $66 
00928127674,112," $1,228 "
00928127674,113," $1,476 "
00928127674,114, $511 
00928127674,115, $515 
00928127674,116, $874 
00928127674,117, $626 
00928127674,118, $528 
00928127674,119, $777 
0005212798,109, $111 
0005212798,110, $128 
00440127186,109, $685 
00474127220,109," $10,403 "
00474127220,110," $12,516 "
00474127220,111," $6,805 "
00474127220,112," $7,383 "
00474127220,113," $10,969 "
00474127220,114," $8,187 "
00474127220,115," $6,201 "
00474127220,116," $8,479 "
00474127220,117," $6,318 "
00474127220,118," $6,121 "
00474127220,119," $3,079 "
00784127530,109," $18,902 "
00784127530,110," $10,851 "
00784127530,111," $12,846 "
00784127530,112," $16,165 "
00784127530,113, $126 
00784127530,114, $314 
00784127530,115," $22,641 "
00784127530,116," $24,565 "
00784127530,117, $182 
00784127530,118, $302 
00784127530,119, $907 
00842127588,109," $5,597 "
00842127588,110," $4,135 "
00842127588,111," $2,225 "
00842127588,112," $4,141 "
00842127588,113," $6,474 "
00842127588,114," $4,964 "
00842127588,115," $3,728 "
00842127588,116," $5,521 "
00842127588,117," $3,937 "
00842127588,118," $4,904 "
00842127588,119," $1,795 "
00893127639,109," $1,081 "
00893127639,110," $2,540 "
00893127639,111," $7,559 "
00893127639,112," $12,958 "
00893127639,113," $24,347 "
00893127639,114," $22,146 "
00893127639,115," $20,423 "
00893127639,116," $35,557 "
00893127639,117," $23,526 "
00893127639,118," $19,624 "
00893127639,119," $9,274 "
00953127699,109," $173,268 "
00953127699,110," $110,429 "
00953127699,111," $8,034 "
00953127699,112," $64,766 "
00953127699,113," $161,460 "
00953127699,114," $142,708 "
00953127699,115," $134,548 "
00953127699,116," $209,438 "
00953127699,117," $157,521 "
00953127699,118," $168,753 "
00953127699,119," $75,827 "
00988127734,109, $840 
00988127734,110, $49 
00988127734,111, $43 
00988127734,112, $796 
00988127734,113, $583 
00988127734,114, $953 
00988127734,115, $363 
00988127734,116, $528 
00988127734,117, $780 
00988127734,118, $212 
00988127734,119, $85 
00991127737,109," $9,809 "
00991127737,110," $7,366 "
00991127737,111," $7,427 "
00991127737,112," $17,280 "
00991127737,113," $28,613 "
00991127737,114," $17,363 "
00991127737,115," $2,341 "
00991127737,116," $1,740 "
00991127737,117," $4,594 "
00991127737,118," $10,529 "
00991127737,119," $6,030 "
00995127741,109," $1,929 "
00995127741,110," $1,123 "
00995127741,111," $1,402 "
00995127741,112," $1,389 "
00995127741,113," $1,184 "
00995127741,114, $488 
00995127741,115," $1,730 "
00995127741,116," $1,162 "
00995127741,117," $1,004 "
00995127741,118, $929 
00995127741,119, $325 
00443124189,109, $571 
00443124189,110, $35 
00443124189,111, $844 
00443124189,112, $505 
00443124189,113, $926 
00443124189,114, $129 
00443124189,115, $501 
00443124189,116, $716 
00443124189,117, $37 
00443124189,118," $3,357 "
00443124189,119," $2,522 "
00066124812,109," $2,174 "
00066124812,110," $1,829 "
00066124812,111, $766 
00066124812,112," $1,473 "
00066124812,113," $1,615 "
00066124812,114," $1,050 "
00066124812,115," $1,649 "
00066124812,116," $2,202 "
00066124812,117," $1,155 "
00066124812,118, $848 
00066124812,119," $1,431 "
00085124831,109," $297,863 "
00085124831,110," $206,917 "
00085124831,111," $129,053 "
00085124831,112," $148,134 "
00085124831,113," $226,907 "
00085124831,114," $166,073 "
00085124831,115," $130,890 "
00085124831,116," $227,222 "
00085124831,117," $144,870 "
00085124831,118," $171,256 "
00085124831,119," $80,111 "
00859129605,109, $412 
00859129605,110, $19 
00859129605,111, $144 
00859129605,112, $231 
00859129605,113, $567 
00859129605,114, $297 
00859129605,115, $380 
00859129605,116, $32 
00859129605,117, $188 
00859129605,118, $100 
00859129605,119, $824 
00396139142,109, $864 
00984132730,109," $1,117 "
00724137470,109, $969 
00724137470,110," $22,295 "
00724137470,111, $218 
00724137470,112, $610 
00724137470,113, $519 
00724137470,114, $805 
00724137470,115, $238 
00724137470,116, $727 
00724137470,117, $315 
00724137470,118, $889 
00724137470,119, $421 
00962135708,109, $487 
00114136860,109, $199 
00114136860,110, $417 
00114136860,111, $309 
00114136860,112, $417 
00114136860,113, $165 
00114136860,114, $312 
00114136860,115, $711 
00114136860,116, $887 
00114136860,117, $557 
00114136860,118, $270 
00114136860,119, $457 
00653132399,109, $276 
00653132399,110, $542 
00808133554,109, $166 
00808133554,110, $311 
00808133554,111, $207 
00808133554,112, $811 
00808133554,113, $326 
00467136213,109, $916 
00883134629,109," $73,230 "
00883134629,110," $53,910 "
00883134629,111," $40,221 "
00883134629,112," $48,350 "
00883134629,113," $80,880 "
00883134629,114," $71,568 "
00883134629,115," $77,404 "
00883134629,116," $138,010 "
00883134629,117," $91,394 "
00883134629,118," $132,381 "
00883134629,119," $58,214 "
00367138113,109, $1 
00367138113,110, $187 
00348138094,109," $7,350 "
00348138094,110," $5,592 "
00348138094,111," $3,527 "
00348138094,112," $4,995 "
00348138094,113," $6,336 "
00348138094,114," $6,250 "
00348138094,115," $5,047 "
00348138094,116," $4,286 "
00348138094,117," $2,922 "
00348138094,118," $2,444 "
00348138094,119," $1,461 "
00800137546,109, $363 
00800137546,110, $208 
00800137546,111, $438 
00800137546,112, $38 
00800137546,113, $845 
00800137546,114, $289 
00800137546,115, $406 
00800137546,116, $81 
00800137546,117, $533 
00800137546,118, $190 
00800137546,119, $37 
00982131728,109, $542 
00982131728,110," $1,136 "
00166134912,109, $741 
00166134912,110," $1,706 "
00166134912,111," $1,318 "
00166134912,112," $1,560 "
00166134912,113, $236 
00166134912,114, $304 
00166134912,115," $1,871 "
00166134912,116," $2,329 "
00166134912,117, $241 
00166134912,118," $2,676 "
00166134912,119, $266 
00147138893,110, $167 
0000313-251,110, $226 
0000313-251,111, $585 
0000313-251,112, $749 
0000313-251,113, $136 
00803136549,109," $2,914 "
00803136549,110," $2,267 "
00803136549,111," $1,012 "
00803136549,112," $1,868 "
00803136549,113," $3,286 "
00803136549,114," $3,353 "
00803136549,115," $3,710 "
00803136549,116," $5,445 "
00803136549,117," $3,420 "
00803136549,118," $3,737 "
00803136549,119," $2,195 "
00729135475,109, $314 
00729135475,110, $896 
00729135475,111, $782 
00729135475,112, $779 
00729135475,113, $757 
00729135475,114, $904 
00729135475,115, $697 
00729135475,116," $1,114 "
00729135475,117, $950 
00729135475,118," $1,322 "
00729135475,119," $1,268 "
00373138119,109, $363 
00373138119,110, $788 
00373138119,111, $75 
00373138119,112, $263 
00373138119,113, $269 
00373138119,114, $962 
00373138119,115, $778 
00373138119,116, $68 
00373138119,117, $857 
00373138119,118, $192 
00373138119,119, $272 
00218133964,109, $787 
00218133964,110, $596 
00370134116,109, $312 
00370134116,110, $42 
00370134116,111, $355 
00370134116,112, $568 
00370134116,113, $246 
00370134116,114, $286 
00370134116,115, $553 
00370134116,116, $93 
00370134116,117, $207 
00370134116,118, $705 
00370134116,119, $116 
00583134329,109," $1,495 "
00583134329,110," $1,052 "
00583134329,111," $1,261 "
00583134329,112, $408 
00583134329,113," $1,556 "
00583134329,114," $1,341 "
00583134329,115," $1,309 "
00583134329,116," $2,805 "
00583134329,117," $3,856 "
00583134329,118," $3,670 "
00583134329,119, $979 
00946139692,109, $745 
00946139692,110," $1,005 "
00946139692,111, $293 
00946139692,112, $134 
00946139692,113, $219 
00946139692,114, $358 
00946139692,115, $111 
00946139692,116, $314 
00946139692,117, $845 
00946139692,118, $541 
00946139692,119, $471 
00109132855,109," $1,733 "
00109132855,110, $807 
00109132855,111, $602 
00109132855,112, $131 
00109132855,113, $651 
00109132855,114, $488 
00109132855,115, $157 
00109132855,116, $788 
00109132855,117, $490 
00109132855,118," $1,084 "
00109132855,119, $999 
00298138044,109, $229 
00568134314,109, $324 
0045113197,110," $4,993 "
0045113197,111," $6,297 "
0045113197,112," $9,411 "
0045113197,113," $16,774 "
0045113197,114," $5,336 "
0045113197,115," $9,288 "
0045113197,116," $23,133 "
0045113197,117," $15,527 "
0045113197,118," $18,281 "
0045113197,119," $8,097 "
0045413200,109, $735 
0045413200,110, $327 
0045413200,111," $1,020 "
0045413200,112, $91 
0045413200,113, $223 
0045413200,114, $946 
0045413200,115, $879 
0045413200,116, $482 
