New Account No,New MonthID, New Revenue 
00373138119,118, $-   
00373138119,119, $-   
00218133964,109, $739 
00218133964,110, $562 
00370134116,109, $491 
00370134116,110, $-174 
00370134116,111, $241 
00370134116,112, $349 
00370134116,113, $133 
00370134116,114, $181 
00370134116,115, $-   
00370134116,116, $-   
00370134116,117, $-   
00370134116,118, $-   
00370134116,119, $-   
00583134329,109," $1,687 "
00583134329,110," $1,047 "
00583134329,111," $1,041 "
00583134329,112, $432 
00583134329,113," $1,664 "
00583134329,114," $1,112 "
00583134329,115, $-   
00583134329,116, $-   
00583134329,117, $-   
00583134329,118, $-   
00583134329,119, $-   
00946139692,109, $583 
00946139692,110, $834 
00946139692,111, $-5 
00946139692,112, $15 
00946139692,113, $295 
00946139692,114, $261 
00946139692,115, $-   
00946139692,116, $-   
00946139692,117, $-   
00946139692,118, $-   
00946139692,119, $-   
00109132855,109," $1,814 "
00109132855,110, $733 
00109132855,111, $811 
00109132855,112, $259 
00109132855,113, $621 
00109132855,114, $406 
00109132855,115, $-   
00109132855,116, $-   
00109132855,117, $-   
00109132855,118, $-   
00109132855,119, $-   
00298138044,109, $136 
00568134314,109, $420 
0045113197,110," $5,069 "
0045113197,111," $6,070 "
0045113197,112," $9,486 "
0045113197,113," $16,922 "
0045113197,114," $5,234 "
0045113197,115, $-   
0045113197,116, $-   
0045113197,117, $-   
0045113197,118, $-   
0045113197,119, $-   
0045413200,109, $797 
0045413200,110, $426 
0045413200,111, $820 
0045413200,112, $-105 
0045413200,113, $294 
0045413200,114, $899 
0045413200,115, $-   
0045413200,116, $-   
0045413200,117, $-   
0045413200,118, $-   
0045413200,119, $-   
00588139334,109, $-140 
00840135586,109, $904 
00450136196,109, $510 
00482136228,109, $-2 
00482136228,110, $397 
00482136228,111, $551 
00482136228,112, $722 
00482136228,113, $38 
00482136228,114, $178 
00482136228,115, $-   
00482136228,116, $-   
00482136228,117, $-   
00482136228,118, $-   
00482136228,119, $-   
00430139176,109, $794 
00758135504,109, $931 
00758135504,110, $298 
00758135504,111, $372 
00758135504,112, $557 
00758135504,113, $-22 
00758135504,114, $-17 
00758135504,115, $-   
00758135504,116, $-   
00758135504,117, $-   
00758135504,118, $-   
00758135504,119, $-   
00885136631,109," $1,667 "
00885136631,110, $602 
00931136677,109, $-5 
00931136677,110, $273 
00334137080,109," $29,396 "
00334137080,110," $18,322 "
00334137080,111," $12,289 "
00334137080,112," $14,162 "
00334137080,113," $27,420 "
00334137080,114," $18,319 "
00334137080,115, $-   
00334137080,116, $-   
00334137080,117, $-   
00334137080,118, $-   
00334137080,119, $-   
00014137760,109, $-200 
00014137760,110, $669 
00014137760,111, $-151 
00014137760,112, $910 
00014137760,113, $57 
00014137760,114, $-11 
00014137760,115, $-   
00014137760,116, $-   
00014137760,117, $-   
00014137760,118, $-   
00014137760,119, $-   
00019137765,109, $-11 
00019137765,110, $175 
00019137765,111, $567 
00019137765,112, $622 
00019137765,113, $354 
00019137765,114, $531 
00019137765,115, $-   
00019137765,116, $-   
00019137765,117, $-   
00019137765,118, $-   
00019137765,119, $-   
00781138527,109, $602 
00206135952,109, $478 
00840136586,109," $7,786 "
00840136586,110," $5,455 "
00840136586,111," $3,391 "
00840136586,112," $3,311 "
00840136586,113," $4,380 "
00840136586,114," $3,642 "
00840136586,115, $-   
00840136586,116, $-   
00840136586,117, $-   
00840136586,118, $-   
00840136586,119, $-   
00980138726,109," $215,601 "
00980138726,110," $138,741 "
00980138726,111," $99,846 "
00980138726,112," $126,379 "
00980138726,113," $227,383 "
00980138726,114," $206,637 "
00980138726,115, $-   
00980138726,116, $-   
00980138726,117, $-   
00980138726,118, $-   
00980138726,119, $-   
0010913-145,109, $659 
0010913-145,110," $1,207 "
0010913-145,111," $1,211 "
0010913-145,112," $1,585 "
0010913-145,113, $-116 
0010913-145,114, $257 
0010913-145,115, $-   
0010913-145,116, $-   
0010913-145,117, $-   
0010913-145,118, $-   
0010913-145,119, $-   
00436136182,109, $765 
00436136182,110, $381 
00436136182,111," $1,099 "
00436136182,112, $398 
00436136182,113, $766 
00436136182,114, $932 
00436136182,115, $-   
00436136182,116, $-   
00436136182,117, $-   
00436136182,118, $-   
00436136182,119, $-   
00635137381,109," $1,795 "
00635137381,110," $1,638 "
00635137381,111," $1,367 "
00635137381,112, $646 
00635137381,113," $1,192 "
00635137381,114, $867 
00635137381,115, $-   
00635137381,116, $-   
00635137381,117, $-   
00635137381,118, $-   
00635137381,119, $-   
00368134114,109, $251 
00326133072,109, $378 
00527137273,109," $1,165 "
00527137273,110, $656 
00527137273,111," $1,182 "
00527137273,112, $546 
00527137273,113," $1,143 "
00527137273,114, $852 
00527137273,115, $-   
00527137273,116, $-   
00527137273,117, $-   
00527137273,118, $-   
00527137273,119, $-   
00170138916,109," $13,172 "
00170138916,110, $895 
00291133037,109," $33,357 "
00291133037,110," $21,440 "
00291133037,111," $15,308 "
00291133037,112," $18,223 "
00291133037,113," $27,603 "
00291133037,114," $26,182 "
00291133037,115, $-   
00291133037,116, $-   
00291133037,117, $-   
00291133037,118, $-   
00291133037,119, $-   
00783131529,109," $2,724 "
00783131529,110," $2,712 "
00783131529,111," $2,573 "
00783131529,112," $3,331 "
00783131529,113," $5,871 "
00783131529,114," $4,795 "
00783131529,115, $-   
00783131529,116, $-   
00783131529,117, $-   
00783131529,118, $-   
00783131529,119, $-   
00123133869,109, $517 
00123133869,110, $471 
00515135261,109, $818 
00515135261,110, $487 
00515135261,111, $223 
00515135261,112, $5 
00515135261,113, $-3 
00515135261,114, $22 
00515135261,115, $-   
00515135261,116, $-   
00515135261,117, $-   
00515135261,118, $-   
00515135261,119, $-   
00283136029,109, $-158 
00283136029,110," $2,004 "
00283136029,111," $2,363 "
00283136029,112," $3,140 "
00283136029,113," $3,680 "
00283136029,114," $3,211 "
00283136029,115, $-   
00283136029,116, $-   
00283136029,117, $-   
00283136029,118, $-   
00283136029,119, $-   
00963138709,109, $375 
00963138709,110, $649 
00963138709,111, $-123 
00963138709,112, $148 
00963138709,113, $348 
00963138709,114, $637 
00963138709,115, $-   
00963138709,116, $-   
00963138709,117, $-   
00963138709,118, $-   
00963138709,119, $-   
00541139287,109, $-2 
00541139287,110, $593 
00541139287,111, $502 
00541139287,112, $704 
00541139287,113, $763 
00541139287,114, $910 
00541139287,115, $-   
00541139287,116, $-   
00541139287,117, $-   
00541139287,118, $-   
00541139287,119, $-   
00336136082,110, $466 
00336136082,111, $879 
00336136082,112, $781 
00336136082,113, $776 
00336136082,114, $357 
00336136082,115, $-   
00336136082,116, $-   
00336136082,117, $-   
00336136082,118, $-   
00336136082,119, $-   
00354134100,109, $900 
00354134100,110, $-22 
00354134100,111, $74 
00354134100,112, $405 
00354134100,113, $727 
00354134100,114, $-47 
00354134100,115, $-   
00354134100,116, $-   
00354134100,117, $-   
00354134100,118, $-   
00354134100,119, $-   
0001013-244,109, $-116 
0001013-244,110, $-27 
0001013-244,111, $183 
0001013-244,112, $910 
0001013-244,113, $404 
0001013-244,114, $539 
0001013-244,115, $-   
0001013-244,116, $-   
0001013-244,117, $-   
0001013-244,118, $-   
0001013-244,119, $-   
00427131173,110, $381 
00427131173,111, $-45 
00427131173,112, $-114 
00427131173,113, $372 
00427131173,114, $248 
00427131173,115, $-   
00427131173,116, $-   
00427131173,117, $-   
00427131173,118, $-   
00427131173,119, $-   
00966134712,109," $24,520 "
00966134712,110," $5,804 "
00967134713,109," $4,695 "
00967134713,110," $3,364 "
00967134713,111," $2,485 "
00967134713,112," $2,602 "
00967134713,113," $3,588 "
00967134713,114," $3,944 "
00967134713,115, $-   
00967134713,116, $-   
00967134713,117, $-   
00967134713,118, $-   
00967134713,119, $-   
0063613382,109, $549 
0064813394,109, $604 
0081313559,109, $880 
0081313559,110, $-80 
0081313559,111, $897 
0081313559,112, $-32 
0081313559,113, $52 
0081313559,114, $-199 
0084813594,109," $8,160 "
0084813594,110," $13,864 "
0084813594,111," $3,237 "
0084813594,112," $5,956 "
0084813594,113," $11,230 "
0084813594,114," $9,540 "
0084813594,115, $-   
0084813594,116, $-   
0084813594,117, $-   
0084813594,118, $-   
0084813594,119, $-   
0088613632,109, $563 
0088613632,110, $138 
0088613632,111, $23 
0088613632,112, $81 
0088613632,113, $465 
0088613632,114, $24 
0088613632,115, $-   
0088613632,116, $-   
0088613632,117, $-   
0088613632,118, $-   
0088613632,119, $-   
0097513721,109," $17,345 "
0097513721,110," $13,809 "
0097513721,111," $13,273 "
0097513721,112," $19,551 "
0097513721,113," $55,219 "
0097513721,114," $52,795 "
0097513721,115, $-   
0097513721,116, $-   
0097513721,117, $-   
0097513721,118, $-   
0097513721,119, $-   
0098913735,109," $28,562 "
0098913735,110," $21,508 "
0098913735,111," $15,064 "
0098913735,112," $16,985 "
0098913735,113," $33,671 "
0098913735,114," $25,658 "
0098913735,115, $-   
0098913735,116, $-   
0098913735,117, $-   
0098913735,118, $-   
0098913735,119, $-   
0004413790,109, $357 
0004413790,110, $679 
0004413790,111, $407 
0004413790,112, $-143 
0004413790,113, $-18 
0004413790,114, $795 
0004413790,115, $-   
0004413790,116, $-   
0004413790,117, $-   
0004413790,118, $-   
0004413790,119, $-   
00392131138,109," $4,953 "
00392131138,110," $10,337 "
00392131138,111," $9,089 "
00392131138,112," $10,577 "
00392131138,113," $18,321 "
00392131138,114," $17,412 "
00392131138,115, $-   
00392131138,116, $-   
00392131138,117, $-   
00392131138,118, $-   
00392131138,119, $-   
00405131151,109, $595 
00405131151,110, $1 
00405131151,111, $32 
00405131151,112, $336 
00405131151,113, $-156 
00405131151,114, $67 
00405131151,115, $-   
00405131151,116, $-   
00405131151,117, $-   
00405131151,118, $-   
00405131151,119, $-   
00478131224,109," $6,806 "
00478131224,110," $4,195 "
00478131224,111," $2,284 "
00478131224,112," $1,315 "
00478131224,113," $4,617 "
00478131224,114," $3,731 "
00478131224,115, $-   
00478131224,116, $-   
00478131224,117, $-   
00478131224,118, $-   
00478131224,119, $-   
00480131226,109, $295 
00480131226,110," $1,744 "
00480131226,111, $542 
00480131226,112, $749 
00480131226,113, $-85 
00480131226,114, $-54 
00480131226,115, $-   
00480131226,116, $-   
00480131226,117, $-   
00480131226,118, $-   
00480131226,119, $-   
00672131418,109, $27 
00567133313,109, $-112 
00363139109,109, $751 
00363139109,110, $822 
00363139109,111, $-96 
00363139109,112, $511 
00363139109,113, $483 
00363139109,114, $722 
00363139109,115, $-   
00363139109,116, $-   
00363139109,117, $-   
00363139109,118, $-   
00363139109,119, $-   
00693139439,109," $54,045 "
00693139439,110," $30,356 "
00693139439,111," $24,844 "
00693139439,112," $28,329 "
00693139439,113," $44,436 "
00693139439,114," $41,129 "
00693139439,115, $-   
00693139439,116, $-   
00693139439,117, $-   
00693139439,118, $-   
00693139439,119, $-   
00543138289,109," $7,020 "
00543138289,110," $4,778 "
00543138289,111," $4,097 "
00543138289,112," $4,596 "
00543138289,113," $6,845 "
00543138289,114," $5,715 "
00543138289,115, $-   
00543138289,116, $-   
00543138289,117, $-   
00543138289,118, $-   
00543138289,119, $-   
00331136077,109," $1,060 "
00331136077,110, $945 
00331136077,111," $1,270 "
00331136077,112," $1,121 "
00331136077,113," $1,553 "
00331136077,114, $840 
00331136077,115, $-   
00331136077,116, $-   
00331136077,117, $-   
00331136077,118, $-   
00331136077,119, $-   
00804138550,109, $769 
00812138558,109, $233 
00808132554,109," $4,232 "
00808132554,110, $230 
00808132554,111, $131 
00808132554,112, $920 
00808132554,113, $208 
00808132554,114, $339 
00808132554,115, $-   
00808132554,116, $-   
00808132554,117, $-   
00808132554,118, $-   
00808132554,119, $-   
00719134465,109," $5,841 "
00719134465,110," $4,302 "
00719134465,111," $2,543 "
00719134465,112," $3,580 "
00719134465,113," $6,931 "
00719134465,114," $3,669 "
00719134465,115, $-   
00719134465,116, $-   
00719134465,117, $-   
00719134465,118, $-   
00719134465,119, $-   
00631138377,109, $507 
00631138377,110," $1,130 "
00631138377,111," $1,019 "
00631138377,112," $1,830 "
00631138377,113," $2,110 "
00631138377,114," $1,903 "
00631138377,115, $-   
00631138377,116, $-   
00631138377,117, $-   
00631138377,118, $-   
00631138377,119, $-   
00657138403,109, $90 
00657138403,110," $36,727 "
00657138403,111," $40,906 "
00657138403,112," $45,927 "
00657138403,113," $18,314 "
00690138436,109, $450 
00711138457,109, $316 
00711138457,110, $611 
00711138457,111, $843 
00711138457,112, $103 
00711138457,113, $775 
00711138457,114, $546 
00711138457,115, $-   
00711138457,116, $-   
00711138457,117, $-   
00711138457,118, $-   
00711138457,119, $-   
00715138461,109, $85 
00715138461,110, $541 
00715138461,111, $872 
00715138461,112, $805 
00715138461,113, $450 
00945138691,109, $-190 
00945138691,110, $515 
00945138691,111, $-115 
00945138691,112, $459 
00945138691,113, $466 
00945138691,114, $37 
00945138691,115, $-   
00945138691,116, $-   
00945138691,117, $-   
00945138691,118, $-   
00945138691,119, $-   
00260139006,109," $1,737 "
00260139006,110," $1,627 "
00260139006,111," $1,129 "
00260139006,112, $712 
00260139006,113," $1,777 "
00260139006,114, $784 
00260139006,115, $-   
00260139006,116, $-   
00260139006,117, $-   
00260139006,118, $-   
00260139006,119, $-   
00325139071,109, $800 
00325139071,110, $5 
00325139071,111, $-168 
00325139071,112, $778 
00325139071,113, $480 
00325139071,114, $263 
00325139071,115, $-   
00325139071,116, $-   
00325139071,117, $-   
00325139071,118, $-   
00325139071,119, $-   
00332139078,109, $304 
00410139156,109, $264 
00715134461,109, $515 
00180136926,109, $301 
00180136926,110, $60 
00180136926,111, $797 
00180136926,112, $431 
00180136926,113, $94 
00180136926,114, $-26 
00180136926,115, $-   
00180136926,116, $-   
00180136926,117, $-   
00180136926,118, $-   
00180136926,119, $-   
00664137410,109, $812 
00664137410,110, $567 
00664137410,111, $-168 
00664137410,112, $775 
00664137410,113, $-180 
00664137410,114, $310 
00664137410,115, $-   
00664137410,116, $-   
00664137410,117, $-   
00664137410,118, $-   
00664137410,119, $-   
00007131753,109, $413 
00007131753,110, $91 
00007131753,111, $439 
00007131753,112, $-111 
00007131753,113, $101 
00007131753,114, $505 
00007131753,115, $-   
00007131753,116, $-   
00007131753,117, $-   
00007131753,118, $-   
00007131753,119, $-   
00984132730,109, $580 
00984132730,110, $687 
00984132730,111, $87 
00984132730,112, $319 
00984132730,113, $687 
00984132730,114, $417 
00984132730,115, $-   
00984132730,116, $-   
00984132730,117, $-   
00984132730,118, $-   
00984132730,119, $-   
00197132943,109, $339 
00197132943,110, $-189 
00197132943,111, $218 
00197132943,112, $77 
